"MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","NoGarage","NoBsmt","LotFrontageMissing","Artery","Feedr","Norm","PosA","PosN","RRAe","RRAn","RRNe","RRNn","SecondFlr","Remodeled","BrandNew","HighSeason","BedSize","RoomSize"
"20","RL",75,10650,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","1Fam","1Story",5,6,1976,1976,"Gable","CompShg","HdBoard","HdBoard","None",0,2,3,"CBlock",3,5,4,3,182,6,712,0,894,"GasA",3,"Y",5,894,0,0,894,1,0,1,0,3,1,2,5,1,0,1,"Attchd",1976,2,1,308,4,4,"Y",365,0,0,0,0,0,1,4,"None",0,2,2010,"WD","Normal",11.7613468234687,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","0",298,178.8
"60","RL",0,7851,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","1Fam","2Story",6,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,4,2,7,625,2,0,235,860,"GasA",5,"Y",5,860,1100,0,1960,1,0,2,1,4,1,3,8,1,2,4,"BuiltIn",2002,4,2,440,4,4,"Y",288,48,0,0,0,0,1,3,"None",0,5,2010,"WD","Normal",12.2853458264247,0,0,1,"0","0","1","0","0","0","0","0","0","1","0","0","1",490,245
"160","RM",21,1680,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrDale","TwnhsE","2Story",6,3,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",604,2,3,"CBlock",3,4,2,6,358,2,0,125,483,"GasA",3,"Y",5,483,504,0,987,0,0,1,1,2,1,2,5,1,0,1,"Detchd",1971,2,1,264,4,4,"Y",0,0,0,0,0,0,1,3,"None",0,8,2008,"WD","Normal",11.4019939042629,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","0",493.5,197.4
"20","RL",65,8773,"Pave","None","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",98,3,3,"PConc",4,4,4,7,24,2,0,1390,1414,"GasA",5,"Y",5,1414,0,0,1414,0,0,2,0,3,1,3,6,1,0,1,"Attchd",2004,3,2,494,4,4,"Y",132,105,0,0,0,0,1,3,"None",0,5,2010,"WD","Normal",12.1308101610296,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",471.333333333333,235.666666666667
"60","RL",0,9453,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","1Fam","2Story",7,7,1993,2003,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"PConc",4,4,2,5,402,2,0,594,996,"GasA",5,"Y",5,1014,730,0,1744,0,0,2,1,3,1,3,7,1,0,1,"Attchd",1993,3,2,457,4,4,"Y",370,70,0,238,0,0,1,3,"None",0,2,2010,"WD","Normal",12.1781874420406,0,0,1,"0","0","1","0","0","0","0","1","0","1","1","0","0",581.333333333333,249.142857142857
"20","RL",93,12030,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","1Fam","1Story",8,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","BrkFace",254,4,3,"PConc",5,4,2,2,0,2,0,1694,1694,"GasA",5,"Y",5,1694,0,0,1694,0,0,2,0,3,1,3,7,1,0,1,"Attchd",2007,4,3,818,4,4,"Y",168,228,0,0,0,0,1,3,"None",0,12,2007,"New","Partial",12.6698066617623,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","1","0",564.666666666667,242
"50","RL",52,8741,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","1Fam","1.5Fin",6,4,1945,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,2,3,"CBlock",3,3,2,3,94,2,0,641,735,"GasA",3,"Y",4,798,689,0,1487,0,0,1,1,3,1,2,7,1,1,5,"Detchd",1949,2,1,220,4,4,"Y",0,140,0,0,0,0,1,4,"None",0,4,2010,"WD","Normal",11.6351430976945,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",495.666666666667,212.428571428571
"20","FV",75,9000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","1Fam","1Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",36,3,3,"PConc",4,4,4,7,1078,2,0,488,1566,"GasA",5,"Y",5,1566,0,0,1566,1,0,2,0,3,1,3,7,1,0,1,"Attchd",2008,3,2,750,4,4,"Y",144,168,0,0,0,0,1,3,"None",0,4,2010,"WD","Normal",12.4780063610138,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","0",522,223.714285714286
"30","RM",40,3880,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","1Fam","1Story",5,9,1945,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,2,4,"CBlock",3,4,2,6,329,2,0,357,686,"GasA",4,"Y",5,866,0,0,866,0,0,1,0,2,1,3,4,1,0,1,"None",1945,1,0,0,1,1,"Y",58,42,0,0,0,0,1,3,"None",0,8,2007,"WD","Normal",11.6127707999399,1,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","0",433,216.5
"50","RM",63,5000,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","OldTown","1Fam","1.5Fin",5,4,1900,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"BrkTil",3,4,2,2,0,2,0,540,540,"GasA",4,"N",4,889,551,0,1440,0,0,1,0,3,1,2,6,1,0,1,"Attchd",1940,2,1,352,3,4,"Y",0,0,77,0,0,0,1,3,"None",0,4,2006,"WD","Normal",11.2772031314492,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",480,240
"160","RL",75,10762,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","TwnhsE","2Story",6,6,1980,1980,"Gable","CompShg","Plywood","Plywood","None",0,2,3,"CBlock",4,4,2,2,0,2,0,626,626,"GasA",3,"Y",5,626,591,0,1217,0,0,1,1,3,1,2,6,1,1,4,"Attchd",1980,3,1,288,4,4,"Y",0,28,0,0,0,0,1,3,"None",0,4,2009,"WD","Normal",11.6952470217642,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","0",405.666666666667,202.833333333333
"60","RL",0,8880,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","1Fam","2Story",7,5,1994,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,4,2,7,695,2,0,253,948,"GasA",5,"Y",5,1222,888,0,2110,1,0,2,1,3,1,3,8,1,2,3,"Attchd",1994,3,2,463,4,4,"Y",0,130,0,0,0,0,1,3,"None",0,5,2010,"WD","Normal",12.2307652581205,0,0,1,"0","0","1","0","0","0","0","0","0","1","1","0","1",703.333333333333,263.75
"20","RL",80,10400,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","1Fam","1Story",7,5,1988,1988,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",102,2,3,"CBlock",4,4,4,7,929,2,0,916,1845,"GasA",4,"Y",5,1872,0,0,1872,0,1,2,0,3,1,2,6,1,1,4,"Attchd",1988,4,2,604,4,4,"Y",197,39,0,0,0,0,1,3,"None",0,6,2006,"WD","Normal",12.3946247520748,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",624,312
"190","RM",69,9142,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","2fmCon","2Story",6,8,1910,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,2,2,"Stone",2,4,2,2,0,2,0,1020,1020,"GasA",4,"N",2,908,1020,0,1928,0,0,2,0,4,2,1,9,1,0,1,"Detchd",1910,2,1,440,2,2,"Y",0,60,112,0,0,0,1,3,"None",0,4,2006,"WD","Normal",11.8277362048103,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",482,214.222222222222
"20","RL",75,11310,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","1Fam","1Story",6,5,1954,1954,"Hip","CompShg","Wd Sdng","BrkFace","None",0,2,3,"CBlock",3,4,2,2,0,2,0,1367,1367,"GasA",5,"Y",5,1375,0,0,1375,0,0,1,0,2,1,2,5,1,1,4,"Attchd",1954,2,2,451,4,4,"Y",0,30,0,0,0,0,1,3,"None",0,6,2006,"WD","Normal",11.8493977015914,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",687.5,275
"60","RL",72,11317,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",101,3,3,"PConc",4,4,2,2,0,2,0,840,840,"GasA",5,"Y",5,840,828,0,1668,0,0,2,1,3,1,3,8,1,0,1,"Attchd",2003,3,2,500,4,4,"Y",144,68,0,0,0,0,1,3,"None",0,9,2007,"WD","Normal",12.1007121298723,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","0",556,208.5
"50","RL",0,159000,"Pave","None","IR2","Low","AllPub","CulDSac","Sev","ClearCr","1Fam","1.5Fin",6,7,1958,2006,"Gable","CompShg","Wd Sdng","HdBoard","BrkCmn",472,3,3,"CBlock",4,4,5,4,697,2,0,747,1444,"GasA",4,"Y",5,1444,700,0,2144,0,1,2,0,4,1,3,7,1,2,4,"Attchd",1958,4,2,389,4,4,"Y",0,98,0,0,0,0,1,3,"Shed",500,6,2007,"WD","Normal",12.5317727851695,0,0,1,"0","0","1","0","0","0","0","0","0","1","1","0","1",536,306.285714285714
"30","RL",55,5350,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","1Fam","1Story",3,2,1940,1966,"Gable","CompShg","Wd Sdng","Plywood","None",0,2,1,"CBlock",3,4,2,2,0,2,0,728,728,"GasA",5,"Y",5,1306,0,0,1306,0,0,1,0,3,1,1,6,6,0,1,"None",1940,1,0,0,1,1,"Y",263,0,0,0,0,0,1,2,"Shed",450,5,2010,"WD","Normal",11.2450460198146,1,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","1",435.333333333333,217.666666666667
"120","RM",44,4750,"Pave","None","IR1","HLS","AllPub","Inside","Mod","Crawfor","TwnhsE","1Story",8,5,2006,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",481,3,3,"PConc",4,4,5,7,1573,2,0,0,1573,"GasA",5,"Y",5,1625,0,0,1625,1,1,2,0,2,1,3,5,1,1,5,"Attchd",2006,4,2,538,4,4,"Y",123,0,0,0,153,0,1,3,"None",0,12,2007,"WD","Family",12.3673407931263,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","0",812.5,325
"60","RL",65,8366,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","1Fam","2Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,4,2,2,0,2,0,798,798,"GasA",5,"Y",5,798,842,0,1640,0,0,2,1,3,1,3,6,1,0,1,"Attchd",2004,3,2,520,4,4,"Y",138,45,0,0,0,0,1,3,"None",0,12,2008,"WD","Normal",12.0610468734799,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","0",546.666666666667,273.333333333333
"80","RL",85,9350,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","1Fam","SLvl",6,7,1964,1991,"Hip","CompShg","HdBoard","HdBoard","BrkFace",108,2,3,"CBlock",4,4,5,3,270,6,580,452,1302,"GasA",5,"Y",5,1302,0,0,1302,0,1,2,0,3,1,3,7,4,0,1,"Attchd",1964,3,1,309,4,4,"Y",333,0,0,0,0,0,1,4,"None",0,10,2007,"CWD","Normal",11.9703503120091,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","0",434,186
"20","RL",70,8400,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","1Fam","1Story",5,6,1957,1957,"Gable","CompShg","MetalSd","MetalSd","None",0,2,4,"CBlock",3,4,2,4,922,2,0,392,1314,"GasA",3,"Y",5,1314,0,0,1314,1,0,1,0,3,1,2,5,1,0,1,"Attchd",1957,3,1,294,4,4,"Y",250,0,0,0,0,0,1,3,"None",0,6,2010,"WD","Normal",11.8844890214027,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",438,262.8
"60","RL",66,8738,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",302,3,3,"PConc",4,4,2,2,0,2,0,975,975,"GasA",5,"Y",5,1005,1286,0,2291,0,0,2,1,4,1,3,8,1,1,4,"BuiltIn",1999,4,2,429,4,4,"Y",192,0,0,0,0,0,1,3,"None",0,2,2006,"WD","Normal",12.3458345879053,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","0",572.75,286.375
"60","FV",64,8791,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Somerst","1Fam","2Story",6,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,4,2,4,503,2,0,361,864,"GasA",5,"Y",5,864,864,0,1728,0,0,2,1,3,1,3,7,1,0,1,"Attchd",2003,3,2,673,4,4,"Y",216,56,0,0,0,0,1,3,"None",0,5,2008,"WD","Normal",12.2428866186529,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","1",576,246.857142857143
"20","RL",68,8814,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",180,3,3,"PConc",4,4,2,7,1334,2,0,270,1604,"GasA",5,"Y",5,1604,0,0,1604,1,0,2,1,3,1,3,8,1,1,5,"Attchd",2006,3,2,660,4,4,"Y",123,110,0,0,0,0,1,3,"None",0,3,2009,"WD","Abnorml",12.3013828253345,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","0",534.666666666667,200.5
"60","RL",80,12435,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","1Fam","2Story",7,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",172,3,3,"PConc",4,4,2,7,361,2,0,602,963,"GasA",5,"Y",5,963,829,0,1792,0,0,2,1,3,1,3,7,1,1,4,"Attchd",2001,3,2,564,4,4,"Y",0,96,0,245,0,0,1,3,"None",0,5,2008,"WD","Normal",12.3523351525084,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","1",597.333333333333,256
"20","RM",70,12702,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","1Fam","1Story",5,5,1956,1956,"Gable","CompShg","BrkFace","BrkFace","None",0,2,3,"PConc",1,1,1,1,0,1,0,0,0,"GasA",4,"Y",4,882,0,0,882,0,0,1,0,2,1,2,4,1,0,1,"Detchd",1956,2,1,308,4,4,"Y",0,45,0,0,0,0,1,3,"None",0,12,2008,"WD","Normal",11.4824662574855,0,1,0,"0","0","1","0","0","0","0","0","0","0","0","0","0",441,220.5
"80","RL",120,19296,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","NAmes","1Fam","SLvl",6,5,1962,1962,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",399,2,3,"CBlock",3,4,5,4,672,6,690,0,1362,"GasA",3,"Y",5,1382,0,0,1382,1,0,1,0,3,1,2,6,1,1,4,"Attchd",1991,2,2,884,4,4,"Y",0,0,252,0,0,0,1,2,"None",0,5,2009,"WD","Normal",12.0782392740203,0,0,0,"1","0","1","0","0","0","0","0","0","0","0","0","1",460.666666666667,230.333333333333
"60","RL",69,9588,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","1Fam","2Story",8,5,2007,2007,"Gable","CompShg","CemntBd","CmentBd","Stone",270,3,3,"PConc",5,4,2,2,0,2,0,1482,1482,"GasA",5,"Y",5,1482,1092,0,2574,0,0,2,1,3,1,4,10,1,1,5,"BuiltIn",2007,4,3,868,4,4,"Y",0,148,0,0,0,0,1,3,"None",0,11,2007,"New","Partial",12.5281561446993,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","1","0",858,257.4
"80","RL",88,8471,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Sawyer","1Fam","SLvl",6,7,1977,1995,"Gable","CompShg","HdBoard","Plywood","BrkFace",46,2,3,"CBlock",4,5,4,6,506,2,0,0,506,"GasA",3,"Y",5,1212,0,0,1212,1,0,1,0,3,1,2,6,1,1,4,"Attchd",1978,2,2,492,4,4,"Y",292,12,0,0,0,0,1,2,"None",0,7,2006,"WD","Normal",11.9250351157971,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","1",404,202
"50","RM",50,5500,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","OldTown","1Fam","1.5Fin",5,7,1929,2001,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"BrkTil",3,4,2,3,234,6,692,0,926,"GasA",3,"Y",5,926,0,390,1316,1,0,1,0,3,1,2,6,1,0,1,"Detchd",1974,2,2,484,4,4,"Y",0,0,0,0,0,0,1,3,"None",0,4,2010,"WD","Normal",11.7752897294377,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","0",308.666666666667,154.333333333333
"30","RM",30,5232,"Pave","Grvl","IR3","Bnk","AllPub","Inside","Gtl","OldTown","1Fam","1Story",5,5,1925,2004,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"BrkTil",2,4,2,2,0,2,0,680,680,"GasA",4,"N",2,764,0,0,764,0,0,1,0,2,1,2,4,1,0,1,"Detchd",1965,2,2,504,4,4,"N",0,0,0,0,0,0,1,3,"None",0,6,2008,"WD","Normal",11.1982147201305,0,0,0,"1","0","1","0","0","0","0","0","0","0","1","0","1",382,191
"20","RL",78,12090,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","1Fam","1Story",6,6,1981,1981,"Gable","CompShg","MetalSd","MetalSd","BrkFace",210,2,4,"CBlock",4,4,2,7,588,3,228,606,1422,"GasA",3,"Y",5,1422,0,0,1422,0,0,2,0,3,1,3,7,1,1,4,"Attchd",1981,4,2,576,4,4,"Y",276,0,0,0,0,0,1,5,"None",0,6,2008,"WD","Normal",12.0753943218881,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",474,203.142857142857
"60","RL",70,11207,"Pave","None","IR1","HLS","AllPub","FR2","Gtl","Gilbert","1Fam","2Story",6,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,2,3,"PConc",4,4,4,7,714,2,0,88,802,"GasA",4,"Y",5,802,709,0,1511,1,0,2,1,3,1,2,8,1,1,4,"Attchd",1997,4,2,413,4,4,"Y",95,75,0,0,0,0,1,3,"None",0,6,2006,"WD","Normal",12.1281111040605,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","1",503.666666666667,188.875
"75","RL",60,8400,"Pave","None","Reg","Bnk","AllPub","Inside","Mod","SWISU","1Fam","2.5Fin",5,8,1939,1997,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"PConc",3,4,2,3,378,2,0,342,720,"GasA",5,"Y",5,1052,720,420,2192,0,0,2,1,4,1,3,8,1,1,5,"Detchd",1939,2,1,240,4,4,"Y",262,24,0,0,0,0,1,3,"None",0,7,2008,"WD","Normal",12.0979304869105,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","1",443,221.5
"30","RM",71,6900,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","1Fam","1Story",5,6,1940,1955,"Gable","CompShg","VinylSd","VinylSd","None",0,2,3,"CBlock",3,4,2,6,403,4,125,212,740,"GasA",5,"Y",5,778,0,0,778,0,0,1,0,2,1,2,4,1,1,5,"Detchd",1966,4,1,924,6,6,"Y",0,25,0,0,0,0,1,3,"None",0,2,2008,"WD","Normal",11.6994050319128,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","0",389,194.5
"20","RL",0,7917,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Edwards","1Fam","1Story",6,7,1976,1976,"Hip","CompShg","HdBoard","HdBoard","BrkFace",174,2,4,"CBlock",3,5,2,5,751,2,0,392,1143,"GasA",3,"Y",5,1113,0,0,1113,1,0,1,1,3,1,2,6,1,1,3,"Attchd",1987,3,1,504,4,5,"Y",370,30,0,0,0,0,1,5,"None",0,5,2007,"WD","Normal",11.9049675527463,0,0,1,"0","0","1","0","0","0","0","0","0","0","0","0","1",371,185.5
"60","FV",84,10728,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","1Fam","2Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,4,3,2,0,2,0,1095,1095,"GasA",4,"Y",5,1095,844,0,1939,0,0,2,1,3,1,3,8,1,1,5,"Attchd",2006,3,3,1053,4,4,"Y",192,51,0,0,0,0,1,3,"None",0,8,2006,"New","Partial",12.4912515877638,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","1","0",646.333333333333,242.375
"20","RL",73,39104,"Pave","None","IR1","Low","AllPub","CulDSac","Sev","ClearCr","1Fam","1Story",7,7,1954,2005,"Flat","Membran","Plywood","Plywood","None",0,2,3,"CBlock",4,4,5,3,226,7,1063,96,1385,"GasA",5,"Y",5,1363,0,0,1363,1,0,1,0,2,1,2,5,6,2,4,"Attchd",1954,2,2,439,4,4,"Y",81,0,0,0,0,0,1,3,"None",0,4,2008,"WD","Normal",12.3946247520748,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","0",681.5,272.6
"60","RL",92,11764,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","1Fam","2Story",8,7,1999,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",348,3,3,"PConc",4,4,2,7,524,2,0,628,1152,"GasA",5,"Y",5,1164,1106,0,2270,0,0,2,1,4,1,3,9,1,1,5,"Attchd",1999,4,3,671,4,4,"Y",132,57,0,0,0,0,1,3,"None",0,4,2010,"WD","Normal",12.5776362019627,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",567.5,252.222222222222
"20","RL",80,9600,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","1Fam","1Story",6,6,1958,1988,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkCmn",183,2,3,"CBlock",3,4,2,4,620,3,620,0,1240,"GasA",4,"Y",5,1632,0,0,1632,1,0,2,0,3,1,2,6,4,1,5,"Attchd",1958,3,1,338,4,4,"Y",289,0,0,0,0,0,1,4,"None",0,4,2009,"WD","Normal",11.8422292121128,0,0,0,"0","1","1","0","0","0","0","0","0","0","1","0","0",544,272
"20","RL",76,8314,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Mitchel","1Fam","1Story",5,7,1982,1982,"Gable","CompShg","HdBoard","ImStucc","None",0,2,3,"CBlock",3,4,5,6,546,2,0,270,816,"GasA",3,"Y",5,816,0,0,816,0,0,1,0,2,1,2,5,1,0,1,"Attchd",1982,2,1,264,4,4,"Y",168,0,0,0,0,0,1,3,"None",0,6,2007,"WD","Normal",11.7320609948869,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",408,163.2
"50","RL",55,7264,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","1Fam","1.5Fin",7,7,1925,2007,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,4,"BrkTil",3,4,2,2,0,2,0,952,952,"GasW",4,"N",5,952,596,0,1548,0,0,2,1,3,1,4,5,1,0,1,"Detchd",1978,2,2,672,4,4,"Y",74,0,0,0,144,0,1,3,"None",0,10,2009,"WD","Normal",12.2307652581205,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",516,309.6
"20","RL",129,9196,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",5,4,2,2,0,2,0,1560,1560,"GasA",5,"Y",5,1560,0,0,1560,0,0,2,0,3,1,3,7,1,0,1,"Attchd",2003,4,2,573,4,4,"Y",100,150,0,0,0,0,1,3,"None",0,4,2010,"WD","Normal",12.2110601870412,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","0",520,222.857142857143
"20","RL",140,19138,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Gilbert","1Fam","1Story",4,5,1951,1951,"Gable","CompShg","VinylSd","VinylSd","None",0,2,3,"CBlock",3,4,2,3,120,2,0,744,864,"GasA",5,"Y",5,864,0,0,864,0,0,1,0,2,1,2,4,1,0,1,"Detchd",1951,2,2,400,4,4,"Y",0,0,0,0,0,0,1,3,"None",0,6,2010,"WD","Normal",11.8565151693603,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",432,216
"20","RL",107,14450,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","1Fam","1Story",9,5,2006,2007,"Gable","CompShg","CemntBd","CmentBd","BrkFace",315,4,3,"PConc",5,4,5,2,0,2,0,2121,2121,"GasA",5,"Y",5,2121,0,0,2121,0,0,2,1,3,1,4,8,1,1,6,"Attchd",2007,4,3,732,4,4,"Y",124,98,0,0,142,0,1,3,"None",0,5,2007,"New","Partial",12.9367516138114,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","1",707,265.125
"60","RL",83,10005,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","ClearCr","1Fam","2Story",7,5,1977,1977,"Hip","CompShg","Plywood","Plywood","BrkFace",299,2,3,"CBlock",4,4,2,5,392,2,0,768,1160,"GasA",5,"Y",5,1156,866,0,2022,0,0,2,1,4,1,2,8,1,1,4,"Attchd",1977,4,2,505,4,4,"Y",288,117,0,0,0,0,1,3,"None",0,3,2008,"WD","Normal",12.1652506510099,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","0",505.5,252.75
"60","RL",82,11287,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","1Fam","2Story",7,6,1989,1989,"Gable","CompShg","Plywood","Plywood","BrkFace",340,3,3,"CBlock",4,4,4,7,421,2,0,386,807,"GasA",4,"Y",5,1175,807,0,1982,0,0,2,1,3,1,3,7,1,1,4,"Attchd",1989,4,2,575,4,4,"Y",0,84,0,196,0,0,1,3,"None",0,1,2007,"WD","Normal",12.3392914893164,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","0",660.666666666667,283.142857142857
